,Date,Open,Close,Change (%)
1206,2014-10-28,190.7,191.3,+0.31%
1207,2014-10-27,190.9,190.7,-0.1%
1208,2014-10-26,190.5,190.9,+0.21%
1209,2014-10-23,190.7,190.5,-0.1%
1210,2014-10-22,190.5,190.7,+0.10%
1211,2014-10-21,188.6,190.5,+1.01%
1212,2014-10-20,188.2,188.6,+0.00%
1213,2014-10-20,188.2,188.6,+0.21%
1214,2014-10-19,181.0,188.2,+3.98%
1215,2014-10-16,185.1,181.0,+0.00%
1216,2014-10-16,185.1,181.0,-2.22%
1217,2014-10-15,185.1,185.1,+0.00%
1218,2014-10-14,185.0,185.1,+0.05%
1219,2014-10-13,186.0,185.0,-0.54%
1220,2014-10-12,191.0,186.0,-2.62%
1221,2014-10-09,191.5,191.0,+0.00%
1222,2014-10-09,191.5,191.0,-0.26%
1223,2014-10-08,191.5,191.5,+0.00%
1224,2014-10-07,196.4,191.5,-2.49%
1225,2014-10-06,196.4,196.4,+0.00%
1226,2014-10-05,191.3,196.4,+0.00%
1227,2014-10-03,191.3,196.4,+3.37%
1228,2014-10-02,190.1,190.0,-1.3%
1229,2014-10-01,195.8,192.5,-1.79%
1230,2014-09-30,194.0,196.0,+1.40%
1231,2014-09-29,192.5,193.3,+0.00%
1232,2014-09-29,192.5,193.3,+0.47%
1233,2014-09-26,194.5,192.4,+0.00%
1234,2014-09-26,194.5,192.4,-1.08%
1235,2014-09-25,195.0,194.5,-0.1%
1236,2014-09-24,194.0,194.7,+0.00%
1237,2014-09-24,194.0,194.7,+1.41%
1238,2014-09-23,198.1,192.0,-3.08%
1239,2014-09-22,199.0,198.1,+0.00%
1240,2014-09-22,199.0,198.1,-0.45%
1241,2014-09-19,191.9,199.0,+0.00%
1242,2014-09-18,191.9,199.0,+0.00%
1243,2014-09-18,191.9,199.0,+3.75%
1244,2014-09-17,190.3,191.8,+0.79%
1245,2014-09-16,190.0,190.3,+2.31%
1246,2014-09-15,190.0,186.0,-2.16%
1247,2014-09-12,188.0,190.1,+0.00%
1248,2014-09-12,188.0,190.1,+2.15%
1249,2014-09-11,188.5,186.1,+0.00%
1250,2014-09-11,188.5,186.1,-1.27%
1251,2014-09-10,188.5,188.5,+0.00%
1252,2014-09-09,191.0,188.5,+0.00%
1253,2014-09-09,191.0,188.5,-2.08%
1254,2014-09-08,192.5,192.5,-0.05%
1255,2014-09-05,192.1,192.6,+0.00%
1256,2014-09-05,192.1,192.6,+0.31%
1257,2014-09-04,192.5,192.0,-0.47%
1258,2014-09-03,188.1,192.9,+0.00%
1259,2014-09-03,188.1,192.9,+2.61%
1260,2014-09-02,187.8,188.0,+1.46%
1261,2014-09-01,184.8,185.3,+0.00%
1262,2014-09-01,184.8,185.3,+2.94%
1263,2014-08-29,188.0,180.0,-4.26%
1264,2014-08-28,190.0,188.0,-1.05%
1265,2014-08-27,193.0,190.0,+0.00%
1266,2014-08-27,193.0,190.0,-1.3%
1267,2014-08-26,191.0,192.5,+0.79%
1268,2014-08-25,191.0,191.0,+0.00%
1269,2014-08-22,191.0,191.0,+0.32%
1270,2014-08-22,191.0,191.0,+0.32%
1271,2014-08-21,189.0,190.4,+0.00%
1272,2014-08-20,189.0,190.4,+0.00%
1273,2014-08-20,189.0,190.4,+0.69%
1274,2014-08-19,186.7,189.1,+0.00%
1275,2014-08-19,186.7,189.1,+1.34%
1276,2014-08-18,181.3,186.6,+2.92%
1277,2014-08-15,183.0,181.3,-0.93%
1278,2014-08-14,184.1,183.0,+0.00%
1279,2014-08-14,184.1,183.0,+0.38%
1280,2014-08-13,182.5,182.3,+0.00%
1281,2014-08-13,182.5,182.3,+0.28%
1282,2014-08-12,179.3,181.8,+1.39%
1283,2014-08-11,182.0,179.3,+0.00%
1284,2014-08-11,182.0,179.3,-1.91%
1285,2014-08-08,185.7,182.8,-1.61%
1286,2014-08-07,186.7,185.8,+0.00%
1287,2014-08-07,186.7,185.8,-0.59%
1288,2014-08-06,187.0,186.9,-0.05%
1289,2014-08-05,182.7,187.0,+0.00%
1290,2014-08-05,182.7,187.0,+2.35%
1291,2014-08-04,175.8,182.7,+0.00%
1292,2014-08-04,175.8,182.7,+4.16%
1293,2014-08-01,176.7,175.4,-0.79%
1294,2014-07-31,176.0,176.8,+1.03%
1295,2014-07-30,178.0,175.0,+0.00%
1296,2014-07-30,178.0,175.0,-0.91%
1297,2014-07-29,178.0,176.6,+0.00%
1298,2014-07-28,178.0,176.6,+0.00%
1299,2014-07-28,178.0,176.6,-0.79%
1300,2014-07-25,178.5,178.0,-0.28%
1301,2014-07-24,179.6,178.5,-0.56%
1302,2014-07-23,179.3,179.5,+0.00%
1303,2014-07-23,179.3,179.5,+0.11%
1304,2014-07-22,179.5,179.3,-0.39%
1305,2014-07-21,174.0,180.0,+0.00%
1306,2014-07-21,174.0,180.0,+3.87%
1307,2014-07-18,178.0,173.3,-2.64%
1308,2014-07-17,178.2,178.0,+0.00%
1309,2014-07-17,178.2,178.0,-0.11%
1310,2014-07-16,177.0,178.2,+0.00%
1311,2014-07-15,177.0,178.2,-0.17%
1312,2014-07-14,181.0,178.5,-1.38%
1313,2014-07-11,179.9,181.0,+0.00%
1314,2014-07-11,179.9,181.0,+0.56%
1315,2014-07-10,180.2,180.0,+0.00%
1316,2014-07-10,180.2,180.0,+0.00%
1317,2014-07-09,181.0,180.0,+0.00%
1318,2014-07-08,183.9,180.0,+0.00%
1319,2014-07-08,183.9,180.0,-2.12%
1320,2014-07-07,183.0,183.9,+0.71%
1321,2014-07-04,184.4,182.6,+0.00%
1322,2014-07-04,184.4,182.6,-0.98%
1323,2014-07-03,180.3,184.4,+2.39%
1324,2014-07-02,177.3,180.1,+0.17%
1325,2014-07-01,176.0,179.8,+0.00%
1326,2014-07-01,176.0,179.8,+2.16%
1327,2014-06-30,176.0,176.0,+0.00%
1328,2014-06-27,177.0,176.0,+0.00%
1329,2014-06-27,177.0,176.0,-0.56%
1330,2014-06-26,176.6,177.0,+1.72%
1331,2014-06-25,174.0,174.0,+0.00%
1332,2014-06-25,174.0,174.0,-1.02%
1333,2014-06-24,177.3,175.8,+0.00%
1334,2014-06-24,177.3,175.8,-0.85%
1335,2014-06-23,176.0,177.3,+0.74%
1336,2014-06-20,174.9,176.0,+0.00%
1337,2014-06-20,174.9,176.0,+0.92%
1338,2014-06-19,175.4,174.4,+0.00%
1339,2014-06-19,175.4,174.4,-0.57%
1340,2014-06-18,176.0,175.4,-0.34%
1341,2014-06-17,176.9,176.0,+0.57%
1342,2014-06-16,175.5,175.0,+0.00%
1343,2014-06-13,176.4,175.0,+0.00%
1344,2014-06-13,176.4,175.0,-0.57%
1345,2014-06-12,179.0,176.0,+0.00%
1346,2014-06-11,179.0,176.0,-1.12%
1347,2014-06-10,180.1,178.0,+0.00%
1348,2014-06-10,180.1,178.0,+0.00%
1349,2014-06-09,180.0,178.0,+0.00%
1350,2014-06-09,180.0,178.0,-1.11%
1351,2014-06-06,184.5,180.0,+0.00%
1352,2014-06-06,184.5,180.0,+0.39%
1353,2014-06-05,181.7,179.3,-0.5%
1354,2014-06-04,184.0,180.2,-1.85%
1355,2014-06-03,180.5,183.6,+0.00%
1356,2014-06-03,180.5,183.6,+1.77%
1357,2014-06-02,179.2,180.4,+0.73%
1358,2014-05-30,185.0,179.1,+0.00%
1359,2014-05-30,185.0,179.1,-3.35%
1360,2014-05-29,187.0,185.3,-0.91%
1361,2014-05-28,186.0,187.0,+0.54%
1362,2014-05-27,186.5,186.0,+0.00%
1363,2014-05-27,186.5,186.0,-0.53%
1364,2014-05-26,186.0,187.0,+0.32%
1365,2014-05-26,186.0,187.0,+0.32%
1366,2014-05-23,185.0,186.4,+0.00%
1367,2014-05-23,185.0,186.4,+0.49%
1368,2014-05-22,186.0,185.5,+0.27%
1369,2014-05-21,188.0,185.0,+0.00%
1370,2014-05-21,188.0,185.0,-2.43%
1371,2014-05-20,186.2,189.6,+0.00%
1372,2014-05-20,186.2,189.6,+1.94%
1373,2014-05-19,180.3,186.0,+3.33%
1374,2014-05-16,177.7,180.0,+1.18%
1375,2014-05-15,176.0,177.9,+0.00%
1376,2014-05-15,176.0,177.9,+1.08%
1377,2014-05-14,174.0,176.0,+1.56%
1378,2014-05-13,173.4,173.3,+0.00%
1379,2014-05-13,173.4,173.3,-0.12%
1380,2014-05-12,174.0,173.5,-0.29%
1381,2014-05-09,173.2,174.0,+0.64%
1382,2014-05-08,174.5,172.9,+0.00%
1383,2014-05-08,174.5,172.9,-1.14%
1384,2014-05-07,174.6,174.9,+0.06%
1385,2014-05-06,172.5,174.8,+0.00%
1386,2014-05-06,172.5,174.8,-0.79%
1387,2014-05-05,174.8,176.2,+0.80%
1388,2014-05-02,172.4,174.8,+0.00%
1389,2014-05-02,172.4,174.8,+1.63%
1390,2014-05-01,172.0,172.0,+0.00%
1391,2014-04-30,172.0,172.0,+0.58%
1392,2014-04-29,169.0,171.0,+0.00%
1393,2014-04-29,169.0,171.0,+1.60%
1394,2014-04-28,169.0,168.3,-0.12%
1395,2014-04-25,172.9,168.5,+0.00%
1396,2014-04-25,172.9,168.5,-2.71%
1397,2014-04-24,176.0,173.2,-1.59%
1398,2014-04-23,175.6,176.0,+0.00%
1399,2014-04-23,175.6,176.0,-0.11%
1400,2014-04-22,175.7,176.2,+0.28%
1401,2014-04-21,176.4,175.7,+0.00%
1402,2014-04-21,176.4,175.7,-0.4%
1403,2014-04-18,176.5,176.4,+0.00%
1404,2014-04-17,176.5,176.4,+0.00%
1405,2014-04-16,176.5,176.4,+0.00%
1406,2014-04-16,176.5,176.4,-0.06%
1407,2014-04-15,177.1,176.5,-0.23%
1408,2014-04-14,176.8,176.9,+0.00%
1409,2014-04-14,176.8,176.9,+0.06%
1410,2014-04-11,177.0,176.8,-0.11%
1411,2014-04-10,174.0,177.0,+0.00%
1412,2014-04-10,174.0,177.0,+0.57%
1413,2014-04-09,174.0,176.0,+0.00%
1414,2014-04-08,174.0,176.0,-0.56%
1415,2014-04-07,172.7,177.0,+0.00%
1416,2014-04-07,172.7,177.0,+3.51%
1417,2014-04-04,175.1,171.0,+0.00%
1418,2014-04-04,175.1,171.0,-2.29%
1419,2014-04-03,173.0,175.0,+0.00%
1420,2014-04-03,173.0,175.0,+1.69%
1421,2014-04-02,172.0,172.1,+0.06%
1422,2014-04-01,170.0,172.0,+0.58%
1423,2014-03-31,168.0,171.0,+0.00%
1424,2014-03-31,168.0,171.0,+1.79%
1425,2014-03-28,166.8,168.0,+0.66%
1426,2014-03-27,166.0,166.9,+0.00%
1427,2014-03-27,166.0,166.9,+0.54%
1428,2014-03-26,166.0,166.0,-0.42%
1429,2014-03-25,166.9,166.7,+0.00%
1430,2014-03-25,166.9,166.7,-0.95%
1431,2014-03-24,166.9,168.3,+1.08%
1432,2014-03-21,166.9,166.5,+0.00%
1433,2014-03-21,166.9,166.5,-0.12%
1434,2014-03-20,168.2,166.7,-1.13%
1435,2014-03-19,169.0,168.6,+0.12%
1436,2014-03-18,167.2,168.4,+0.00%
1437,2014-03-18,167.2,168.4,+0.60%
1438,2014-03-17,166.0,167.4,+0.00%
1439,2014-03-17,166.0,167.4,+1.45%
1440,2014-03-14,167.0,165.0,-1.79%
1441,2014-03-13,168.0,168.0,+0.00%
1442,2014-03-13,168.0,168.0,+1.14%
1443,2014-03-12,166.2,166.1,+0.00%
1444,2014-03-12,166.2,166.1,-0.78%
1445,2014-03-11,168.0,167.4,-0.06%
1446,2014-03-10,166.7,167.5,+0.00%
1447,2014-03-10,166.7,167.5,+0.54%
1448,2014-03-07,166.0,166.6,+0.36%
1449,2014-03-06,163.2,166.0,+2.15%
1450,2014-03-05,168.0,162.5,+0.00%
1451,2014-03-05,168.0,162.5,-2.69%
1452,2014-03-04,167.9,167.0,+0.00%
1453,2014-03-04,167.9,167.0,-0.6%
1454,2014-03-03,168.0,168.0,-1.75%
1455,2014-02-28,163.5,171.0,+0.00%
1456,2014-02-28,163.5,171.0,+5.17%
1457,2014-02-27,159.6,162.6,+2.26%
1458,2014-02-26,160.0,159.0,+0.00%
1459,2014-02-26,160.0,159.0,-0.31%
1460,2014-02-25,161.0,159.5,+0.00%
1461,2014-02-25,161.0,159.5,-0.75%
1462,2014-02-25,161.0,159.5,-0.75%
1463,2014-02-24,163.0,160.7,+0.12%
1464,2014-02-21,166.7,160.5,-3.89%
1465,2014-02-20,164.0,167.0,+0.00%
1466,2014-02-20,164.0,167.0,+2.45%
1467,2014-02-19,162.8,163.0,+0.62%
1468,2014-02-18,159.0,162.0,+0.00%
1469,2014-02-18,159.0,162.0,+2.60%
1470,2014-02-17,155.2,157.9,+3.20%
1471,2014-02-14,152.0,153.0,+0.00%
1472,2014-02-14,152.0,153.0,+0.92%
1473,2014-02-13,153.3,151.6,-0.52%
1474,2014-02-12,153.0,152.4,+0.00%
1475,2014-02-12,153.0,152.4,-0.33%
1476,2014-02-11,153.0,152.9,+0.26%
1477,2014-02-10,152.7,152.5,+0.00%
1478,2014-02-10,152.7,152.5,+0.00%
1479,2014-02-07,152.9,152.5,+0.99%
1480,2014-02-06,152.6,151.0,+0.00%
1481,2014-02-06,152.6,151.0,-0.4%
1482,2014-02-05,151.0,151.6,+0.00%
1483,2014-02-05,151.0,151.6,+0.40%
1484,2014-02-04,152.8,151.0,-1.18%
1485,2014-02-03,154.0,152.8,+0.00%
1486,2014-02-03,154.0,152.8,+0.53%
1487,2014-01-31,155.0,152.0,+0.00%
1488,2014-01-30,155.0,152.0,-3.18%
1489,2014-01-29,159.9,157.0,+0.00%
1490,2014-01-29,159.9,157.0,-0.38%
1491,2014-01-28,164.0,157.6,-2.96%
1492,2014-01-27,164.0,162.4,+0.00%
1493,2014-01-27,164.0,162.4,-1.4%
1494,2014-01-24,168.0,164.7,-1.38%
1495,2014-01-23,172.0,167.0,-1.76%
1496,2014-01-22,168.0,170.0,+0.00%
1497,2014-01-22,168.0,170.0,+1.19%
1498,2014-01-21,167.0,168.0,+0.60%
1499,2014-01-20,167.1,167.0,+0.00%
1500,2014-01-17,171.9,167.0,+0.00%
1501,2014-01-17,171.9,167.0,+0.24%
1502,2014-01-16,168.0,166.6,+1.90%
1503,2014-01-15,164.5,163.5,+0.00%
1504,2014-01-15,164.5,163.5,+0.00%
1505,2014-01-14,167.9,163.5,-2.39%
1506,2014-01-13,166.0,167.5,+0.00%
1507,2014-01-13,166.0,167.5,+1.03%
1508,2014-01-10,169.0,165.8,-1.89%
1509,2014-01-09,169.6,169.0,-0.29%
1510,2014-01-08,172.0,169.5,-1.45%
1511,2014-01-07,174.5,172.0,+0.00%
1512,2014-01-07,174.5,172.0,-1.71%
1513,2014-01-06,172.0,175.0,+1.74%
1514,2014-01-03,176.0,172.0,+0.00%
1515,2014-01-03,176.0,172.0,-2.22%
1516,2014-01-02,173.2,175.9,+1.62%
